"PublishedIndicatorDetailId","PublishedIndicatorId","SourceIndicatorDetailId","IsMain","NameEN","NameAR","DefinationEN","DefinationAR","LabelEN","LabelAR","Format","BaseLineValue","BaseLineYear","TargetValue","TargetYear","DwhIndicatorName","ApplyUsdToQarConversion","ShowOutlook","FileName","UnitId","UnitEN","UnitAR","UnitCode","PolarityId","PolarityEN","PolarityAR","PolarityCode","ValueTypeId","ValueTypeEN","ValueTypeAR","ValueTypeCode","DataSourceId","DataSourceEN","DataSourceAR","DataSourceCode","AggregationTypeId","AggregationTypeEN","AggregationTypeAR","AggregationTypeCode","InputMethodId","InputMethodEN","InputMethodAR","InputMethodCode","CreatedAt","UpdatedAt"
"4ac404e0-b97e-4a53-a4c5-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","3fe5592c-1151-450f-a32e-0d153c3ea0e4","False","Pakistan","باكستان","<p>Pakistan</p>","<p>باكستان</p>","Pakistan","باكستان","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"b9ff33fc-f61f-477e-a4c6-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","c1e4eba9-3ced-44c3-bf23-da5c7af617d8","False","India","الهند","<p>India</p>","<p>الهند</p>","India","الهند","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"c206b104-5756-42ba-a4c7-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","93db8d28-13c9-406f-9fb3-02ba8dfedb7a","False","China","الصين","<p>China</p>","<p>الصين</p>","China","الصين","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"b178ced0-62e4-4a39-a4c8-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","2a3c6334-4107-4bec-8dab-229cb0be7772","False","Italy","إيطاليا","<p>Italy</p>","<p>إيطاليا</p>","Italy","إيطاليا","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"b2bf51e2-de9d-4ae1-a4c9-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","1706dd14-f71f-4995-bf8c-4b83c9656701","False","Others","آخرون","<p>Others</p>","<p>آخرون</p>","Others","آخرون","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"c0019c73-2b34-4fd1-a4ca-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","ffa01522-0459-403d-9b34-ba4b0f1bc28a","True","Total LNG Exports","إجمالي صادرات الغاز الطبيعي المسال","<p>Qatar LNG Exports measures the total volume or value of liquefied natural gas exported from Qatar over a given period. It reflects Qatar’s performance in the global LNG market, its role in supporting to international gas supply, and its exposure to disruption risks affecting LNG export and shipping routes.&nbsp;</p>","<p>تقيس صادرات قطر من الغاز الطبيعي المسال إجمالي حجم أو قيمة الغاز الطبيعي المسال الذي تصدّره دولة قطر خلال فترة زمنية محددة. ويعكس هذا المؤشر أداء قطر في سوق الغاز الطبيعي المسال العالمي    ، ودور هذه الصادرات في دعم الإمدادات الدولية من الغاز    ، ومدى تعرضها لمخاطر الاضطرابات التي قد تؤثر على مسارات تصدير وشحن الغاز الطبيعي المسال.</p>","Total LNG Exports","إجمالي صادرات الغاز الطبيعي المسال","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"f635ceca-cf1f-4fb6-a4cb-08deb9658cc1","3e141fda-3e1d-4355-23cc-08deb9658cc0","84af68d0-cc34-42a6-99db-ef918901e0e7","False","Japan","اليابان","<p>Japan</p>","<p>اليابان</p>","Japan","اليابان","0.00","","","","","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:00:31 AM",""
"5a12426a-eb2e-4ab3-a4cd-08deb9658cc1","bc645899-8766-4c2c-23ce-08deb9658cc0","2aecae85-7518-4393-8686-25ab543a60d0","False","Agriculture","الزراعة","<p>&nbsp;Agriculture</p>","<p>الزراعة</p>","Agriculture","الزراعة",".00","","","","","","False","False","","c1907401-bfdb-41f3-7251-08deb96881bd","Index Points","نقطة مؤشر","indexpoints","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","7e05a934-023e-4dce-9e97-f38b98f2b55d","World Bank","البنك الدولي","worldbank","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:26:41 AM",""
"c6412533-7bb9-47ed-a4ce-08deb9658cc1","bc645899-8766-4c2c-23ce-08deb9658cc0","b878a86f-50a7-4557-99ae-81f7032616df","False","Metals","المعادن","<p>Metals</p>","<p>معادن</p>","Metals","المعادن",".44","","","","","","False","False","","c1907401-bfdb-41f3-7251-08deb96881bd","Index Points","نقطة مؤشر","indexpoints","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","7e05a934-023e-4dce-9e97-f38b98f2b55d","World Bank","البنك الدولي","worldbank","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:26:41 AM",""
"af8c0fc0-10de-4459-a4cf-08deb9658cc1","bc645899-8766-4c2c-23ce-08deb9658cc0","ddb15d7f-d0be-43c6-ac69-79e18b065fdc","True","Energy","الطاقة","<p>Commodity Price Index (US$, 2010 = 100) measures changes over time in the prices of selected commodity groups, expressed as an index in nominal U.S. dollars, with the average price level in 2010 set at 100.</p>","<p>يقيس مؤشر أسعار السلع ""بالدولار الأمريكي   ، 2010 = 100"" التغيرات بمرور الوقت في أسعار مجموعات مختارة من السلع   ، ويتم التعبير عنها كمؤشر بالدولار الأمريكي الاسمي   ، مع اعتبار متوسط مستوى الأسعار في العام 2010 مساويًا لـ100.</p>","Energy","الطاقة",".00","","","","","","False","False","","c1907401-bfdb-41f3-7251-08deb96881bd","Index Points","نقطة مؤشر","indexpoints","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","7e05a934-023e-4dce-9e97-f38b98f2b55d","World Bank","البنك الدولي","worldbank","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:26:41 AM",""
"2f326c46-ac3d-42a8-a4d0-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","f7d53339-e511-4934-a233-d0a0c01528df","False","Cost of Living - Others","تكلفة المعيشة - السلع والخدمات الأخرى","A statistical measure of changes in the prices of a fixed market basket consists of goods and services","يُعد مؤشر تكلفة المعيشة مقياس إحصائي للتغيرات في أسعار سلة أسهم السوق من السلع والخدمات","Others","السلع والخدمات الأخرى","0.00","","","","","Cost of Living - Others","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 1:56:34 PM",""
"f29bc176-82b1-46b0-a4d1-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","f01e4a46-b167-4faa-81af-fa30b17eda47","False","Cost of Living - Food and Beverages","تكلفة المعيشة - الغذاء والمشروبات","A statistical measure of changes in the prices of a fixed market basket consists of goods and services","يُعد مؤشر تكلفة المعيشة مقياس إحصائي للتغيرات في أسعار سلة أسهم السوق من السلع والخدمات","Food and Beverages","الغذاء والمشروبات","0.00","","","","","Cost of Living - Food and Beverages","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 1:56:34 PM",""
"4a02258e-79c1-4911-a4d2-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","adb4e2e9-6166-4a75-876e-c43d3501eff5","False","Cost of Living - Transport","تكلفة المعيشة - النقل","A statistical measure of changes in the prices of a fixed market basket consists of goods and services","يُعد مؤشر تكلفة المعيشة مقياس إحصائي للتغيرات في أسعار سلة أسهم السوق من السلع والخدمات","Transport","النقل","0.00","","","","","Cost of Living - Transport","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 1:56:34 PM",""
"8f8a357c-0c04-47c9-a4d3-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","020d8c70-3540-4898-9a96-bdd3501cbab1","False","Cost of Living - Recreation and Culture","تكلفة المعيشة - الترفيه والثقافة","A statistical measure of changes in the prices of a fixed market basket consists of goods and services","يُعد مؤشر تكلفة المعيشة مقياس إحصائي للتغيرات في أسعار سلة أسهم السوق من السلع والخدمات","Recreation and Culture","الترفيه والثقافة","0.00","","","","","Cost of Living - Recreation and Culture","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 1:56:34 PM",""
"5fc80a2a-3ba5-4303-a4d4-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","bc49d2ec-70db-47b9-a72f-c78bf1844633","False","Cost of Living - Furniture and Household Equipment","تكلفة المعيشة - الأثاث والأجهزة المنزلية","A statistical measure of changes in the prices of a fixed market basket consists of goods and services","يُعد مؤشر تكلفة المعيشة مقياس إحصائي للتغيرات في أسعار سلة أسهم السوق من السلع والخدمات","Furnishings, Houshold Equipment","الأثاث والأجهزة المنزلية","0.00","","","","","Cost of Living - Furnishings, Houshold Equipment","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 1:56:34 PM",""
"f003d8db-8721-41e7-a4d5-08deb9658cc1","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","2a8d888f-1ad6-47f6-bf72-260e10c0c29a","True","Cost of Living - Housing and Utilities","تكلفة المعيشة - السكن والمرافق","<p>A statistical measure of changes in the prices of a fixed market basket consists of goods and services</p>","<p>يُعد مؤشر تكلفة المعيشة مقياس إحصائي للتغيرات في أسعار سلة أسهم السوق من السلع والخدمات</p>","Housing and Utilities","السكن والمياه والكهرباء والغاز وأنواع الوقود الأخرى","0.00","96.04","2020","97.9608","2030","Cost of Living - Housing and Utilities","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 1:56:34 PM",""
"70955736-838f-4949-8b84-08deb9669260","86b1f4d0-454c-460b-ff6e-08deb966925e","ff26e752-8028-4eaa-a210-4658e7533f3a","False","Roll-on/Roll-off","سفن ""رورو""","<p>Roll-on/Roll-off</p>","<p>سفن ""رورو""&nbsp;</p>","Roll-on/Roll-off","سفن ""رورو""","","","","","","","False","False","","9cb4fbc2-44c0-4be7-a815-7d204918c930","million ton-km","مليون طن-كيلومتر","milliontonkm","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f1ddbcf5-b142-406a-9f50-f7663f044e8d","International Monetary Fund","صندوق النقد الدولي","","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 10:57:09 AM",""
"ee18a944-4692-412d-8b85-08deb9669260","86b1f4d0-454c-460b-ff6e-08deb966925e","f8c0cc58-5b85-41ea-b890-4607650edf49","True","Total Volume","الحجم الكلي","<p>The index measures the estimated monthly cargo volume, in million tonnes, transiting through the Strait of Hormuz by vessel type. It captures the physical scale of trade flows passing through the chokepoint, including tankers, container vessels, dry bulk vessels, general cargo vessels, and roll-on/roll-off vessels.</p>","<p>يقيس المؤشر الحجم التقديري الشهري للشحنات العابرة عبر مضيق هرمز   ، بالمليون طن   ، وفقًا لنوع السفن. ويعكس المؤشر الحجم الفعلي للتدفقات التجارية المارة عبر هذا الممر البحري الحيوي   ، بما يشمل ناقلات النفط   ، وسفن الحاويات   ، وسفن البضائع السائبة الجافة   ، وسفن البضائع العامة   ، وسفن نقل المركبات والمعدات.</p>","Total Volume","الحجم الكلي","","","","","","","False","False","","9cb4fbc2-44c0-4be7-a815-7d204918c930","million ton-km","مليون طن-كيلومتر","milliontonkm","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f1ddbcf5-b142-406a-9f50-f7663f044e8d","International Monetary Fund","صندوق النقد الدولي","","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 10:57:09 AM",""
"ac5700f9-1c20-4a3b-8b86-08deb9669260","86b1f4d0-454c-460b-ff6e-08deb966925e","5ef7bc77-f33e-4dd4-87fd-b39b5699dcbb","False","General Cargo","سفن البضائع العامة","<p>General Cargo</p>","<p>سفن البضائع العامة</p>","General Cargo","سفن البضائع العامة","","","","","","","False","False","","9cb4fbc2-44c0-4be7-a815-7d204918c930","million ton-km","مليون طن-كيلومتر","milliontonkm","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f1ddbcf5-b142-406a-9f50-f7663f044e8d","International Monetary Fund","صندوق النقد الدولي","","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 10:57:09 AM",""
"40dbd7f4-b84f-4b89-8b87-08deb9669260","86b1f4d0-454c-460b-ff6e-08deb966925e","1b83941b-03bb-4d4f-8ccb-238c37092a1f","False","Tanker","ناقلات","<p>Tanker</p>","<p>ناقلات</p>","Tanker","ناقلات","","","","","","","False","False","","9cb4fbc2-44c0-4be7-a815-7d204918c930","million ton-km","مليون طن-كيلومتر","milliontonkm","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f1ddbcf5-b142-406a-9f50-f7663f044e8d","International Monetary Fund","صندوق النقد الدولي","","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 10:57:09 AM",""
"3f427a5a-752c-4c6a-8b88-08deb9669260","86b1f4d0-454c-460b-ff6e-08deb966925e","bad70983-9d6a-4bc6-9fe8-27c001cc8c35","False","Container","سفن الحاويات","<p>Container</p>","<p>سفن الحاويات</p>","Container","سفن الحاويات","","","","","","","False","False","","9cb4fbc2-44c0-4be7-a815-7d204918c930","million ton-km","مليون طن-كيلومتر","milliontonkm","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f1ddbcf5-b142-406a-9f50-f7663f044e8d","International Monetary Fund","صندوق النقد الدولي","","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 10:57:09 AM",""
"392121e6-1699-4a56-8b89-08deb9669260","86b1f4d0-454c-460b-ff6e-08deb966925e","6abbd321-1d19-49ec-acc7-5030ec64bc98","False","Dry Bulk","سفن البضائع السائبة الجافة","<p>Dry Bulk</p>","<p>سفن البضائع السائبة الجافة</p>","Dry Bulk","سفن البضائع السائبة الجافة","","","","","","","False","False","","9cb4fbc2-44c0-4be7-a815-7d204918c930","million ton-km","مليون طن-كيلومتر","milliontonkm","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f1ddbcf5-b142-406a-9f50-f7663f044e8d","International Monetary Fund","صندوق النقد الدولي","","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 10:57:09 AM",""
"71edf568-fe8d-4eeb-8b8a-08deb9669260","abcf9092-a2e6-4b5b-ff6f-08deb966925e","c47daa1c-386f-4788-ab40-7c144499c690","False","China","الصين","<p>China</p>","<p>الصين</p>","China","الصين","0.0","","","","","","False","False","","b4689657-7066-4e3c-a609-fa59fb68104c","m QAR","مليون ريال قطري","m QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:02:22 AM",""
"26975cca-e3a4-4f80-8b8b-08deb9669260","abcf9092-a2e6-4b5b-ff6f-08deb966925e","239907f2-6d71-40d2-bbce-565055decedc","False","Japan","اليابان","<p>Japan</p>","<p>اليابان</p>","Japan","اليابان","0.0","","","","","","False","False","","b4689657-7066-4e3c-a609-fa59fb68104c","m QAR","مليون ريال قطري","m QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:02:22 AM",""
"125a4faf-9af0-4c4e-8b8c-08deb9669260","abcf9092-a2e6-4b5b-ff6f-08deb966925e","5f896104-6449-4588-b2f2-bceca7b42eb9","False","Others","آخرون","<p>Others</p>","<p>آخرون</p>","Others","آخرون","0.0","","","","","","False","False","","b4689657-7066-4e3c-a609-fa59fb68104c","m QAR","مليون ريال قطري","m QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:02:22 AM",""
"0e07d1dd-367c-4a39-8b8d-08deb9669260","abcf9092-a2e6-4b5b-ff6f-08deb966925e","3560dca4-c2ec-418c-8412-36b03a68f52b","False","Germany","ألمانيا","<p>Germany</p>","<p>ألمانيا</p>","Germany","ألمانيا","0.0","","","","","","False","False","","b4689657-7066-4e3c-a609-fa59fb68104c","m QAR","مليون ريال قطري","m QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:02:22 AM",""
"ba030477-caf3-4c21-8b8e-08deb9669260","abcf9092-a2e6-4b5b-ff6f-08deb966925e","20a6a83d-2553-43bc-8817-93e07ce1f9bd","True","Total Helium Exports","إجمالي صادرات الهيليوم","<p>Qatar Helium / Rare Gases Exports by Destination measures the monthly value of Qatar’s exports under HS 2804 to key destination countries. The indicator illustrates Qatar’s role in supplying strategic industrial gases to global markets and highlights the concentration of demand across advanced industrial and technology-linked economies.</p>","<p>يرصد هذا المؤشر ويقيس القيمة الشهرية لصادرات قطر المُدرَجة تحت البند الجمركي HS 2804 إلى أبرز الدول المستوردة. ويُجسِّد هذا المؤشّر دور دولة قطر في تزويد الأسواق العالمية بالغازات الصناعية الاستراتيجية    ، ويُبرز تركّز الطلب في الاقتصادات الصناعية المتقدّمة والمرتبطة بالقطاعات التكنولوجية.</p>","Total Helium Exports","إجمالي صادرات الهيليوم","0.0","","","","","","False","False","","b4689657-7066-4e3c-a609-fa59fb68104c","m QAR","مليون ريال قطري","m QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:02:22 AM",""
"a3b8080f-a97b-46ee-8b8f-08deb9669260","abcf9092-a2e6-4b5b-ff6f-08deb966925e","8463b3c7-8e2a-4dcc-816d-63e0420e1ace","False","USA","الولايات المتحدة الأمريكية","<p>USA</p>","<p>الولايات المتحدة الأمريكية</p>","USA","الولايات المتحدة الأمريكية","0.0","","","","","","False","False","","b4689657-7066-4e3c-a609-fa59fb68104c","m QAR","مليون ريال قطري","m QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","5/24/2026 11:02:22 AM",""
